year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,region,pop
2018,11,EV,ExpressJet Airlin,IAH,"Houston, TX: George Bush Intercontinental/Houston",3322,591,79.84,7.78,295.92,0,207.46,37,5,42118,11027,681,16279,0,14131,South Cent,2304580
2018,11,EV,ExpressJet Airlin,LGA,"New York, NY: LaGuardia",163,39,3.99,0.95,29.77,0,4.29,4,1,3026,508,82,1949,0,487,North East,8804190
2018,11,EV,ExpressJet Airlin,ORD,"Chicago, IL: Chicago O'Hare International",1199,354,51.81,2.21,141.79,0,158.19,63,0,40011,8232,531,14592,0,16656,North Cent,2746388
2018,11,EV,ExpressJet Airlin,SLC,"Salt Lake City, UT: Salt Lake City International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North West,199723
2018,11,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",254,74,20.28,0,22.07,0,31.66,1,0,4501,1445,0,937,0,2119,South East,498715
2018,11,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",303,88,21.34,0.13,39,0,27.54,5,1,4657,1320,5,1312,0,2020,South Cent,961855
2018,11,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",103,23,9.72,0,6.75,0,6.53,0,0,1443,718,0,147,0,578,South East,689447
2018,11,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",112,34,14.09,0,5.18,0,14.73,3,0,1986,862,0,349,0,775,South East,874579
2018,11,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",87,25,7.77,0,5.59,0,11.65,1,0,1996,609,0,237,0,1150,North East,689545
2018,11,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1856,494,122.04,2.66,148.69,0,220.61,14,2,32944,9046,214,5666,0,18018,North West,715522
2018,11,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",36,10,3.55,0,2.89,0,3.56,0,0,620,184,0,111,0,325,South Cent,1304379
2018,11,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",63,16,7.01,0,2.65,0,6.34,1,0,1929,692,0,106,0,1131,North Cent,639111
2018,11,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",18,10,2.88,0,3.53,0,3.58,0,0,850,245,0,145,0,460,South East,182760
2018,11,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",72,17,4.81,0,3.21,0,8.97,0,0,1046,188,0,227,0,631,North East,689545
2018,11,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",41,15,4.18,0,2.68,0,8.14,0,0,833,310,0,156,0,367,South Cent,2304580
2018,11,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",589,166,32.57,1.5,64.7,0,67.23,2,1,10096,2027,95,2566,0,5408,South West,641903
2018,11,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",71,18,6.98,2,5.42,0,3.6,0,0,908,509,41,158,0,200,South West,3898747
2018,11,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",91,20,0.82,0,13.79,0,5.4,2,1,1363,58,0,945,0,360,North East,8804190
2018,11,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1036,318,67.95,1.19,123.09,0,125.78,17,0,21873,4377,107,4762,0,12627,South East,307573
2018,11,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",96,37,15.01,0,9.99,0,12,2,1,1814,654,0,467,0,693,South East,442241
2018,11,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",124,44,17.39,0.98,14.9,0,10.73,1,0,2061,618,37,515,0,891,North Cent,429954
2018,11,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",225,76,23.47,0,23.28,0,29.24,7,0,5680,1785,0,1984,0,1911,North Cent,2746388
2018,11,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",332,84,25.05,0.54,27.87,0,30.55,4,0,6357,1766,22,1371,0,3198,North East,1603797
2018,11,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",175,45,14.78,1.48,11.04,0,17.7,2,0,2897,744,90,500,0,1563,South West,1608139
2018,11,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",156,71,15.7,0.38,35.03,0,19.89,0,0,4036,888,8,1221,0,1919,South West,1386932
2018,11,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",47,19,4.66,0.25,9.94,0,4.15,0,0,985,198,11,475,0,301,North West,737015
2018,11,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",78,34,4.86,1.78,21.67,0,5.69,0,0,2265,243,93,1369,0,560,South West,873965
2018,11,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",138,38,8.55,1.55,12.86,0,15.03,1,0,2461,529,70,505,0,1357,North West,199723
2018,11,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",265,93,25.62,0.21,39.32,0,27.85,5,1,5676,1537,20,1841,0,2278,South East,384959
2018,11,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",65,15,1.61,1,7.13,0,5.26,0,1,671,146,20,275,0,230,South Cent,961855
2018,11,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",45,8,1.88,0,3.74,0,2.38,0,0,438,253,0,104,0,81,South East,689447
2018,11,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",27,2,0,0,0.33,0,1.67,0,0,134,0,0,10,0,124,North East,585708
2018,11,G4,Allegiant Air,DEN,"Denver, CO: Denver International",10,5,1.66,0,2.34,0,1,0,0,272,137,0,111,0,24,North West,715522
2018,11,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",52,4,2.39,0,0,0,1.61,0,0,148,113,0,0,0,35,North East,311549
2018,11,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",253,97,22.94,0.76,34.93,0,38.37,1,0,6905,3058,188,1415,0,2244,South East,182760
2018,11,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",751,148,43.09,8.67,32.51,0.5,63.23,1,0,12624,6701,530,1005,21,4367,South West,641903
2018,11,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",109,25,11.64,0,4.34,0,9.02,0,0,3099,1426,0,232,0,1441,South West,3898747
2018,11,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",17,3,0.99,0,1.11,0,0.9,0,0,95,28,0,28,0,39,South West,1386932
2018,11,HA,Hawaiian Airlines,JFK,"New York, NY: John F. Kennedy International",30,5,4.43,0,0,0,0.57,0,0,163,130,0,0,0,33,North East,8804190
2018,11,HA,Hawaiian Airlines,LAS,"Las Vegas, NV: Harry Reid International",77,8,6.94,0,0,0,1.06,0,1,290,256,0,0,0,34,South West,641903
2018,11,HA,Hawaiian Airlines,LAX,"Los Angeles, CA: Los Angeles International",180,33,24.03,0,0.37,0.24,8.36,2,0,968,660,0,20,11,277,South West,3898747
2018,11,HA,Hawaiian Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30,3,3,0,0,0,0,0,0,60,60,0,0,0,0,South West,1608139
2018,11,HA,Hawaiian Airlines,SAN,"San Diego, CA: San Diego International",60,19,9.1,0,0.41,0,9.49,0,2,792,311,0,17,0,464,South West,1386932
2018,11,HA,Hawaiian Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",61,25,18.75,0,0,0.77,5.48,0,0,751,483,0,0,17,251,North West,737015
2018,11,HA,Hawaiian Airlines,SFO,"San Francisco, CA: San Francisco International",60,12,10.6,0,0,0,1.4,0,0,534,493,0,0,0,41,South West,873965
2018,11,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",55,13,0.54,1.7,5.82,0,4.93,2,0,479,12,83,188,0,196,South East,498715
2018,11,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",179,40,5.57,3.5,14.98,0,15.96,3,0,2327,271,265,648,0,1143,South East,689447
2018,11,MQ,Envoy Air,BOS,"Boston, MA: Logan International",198,61,6.11,0.31,22.95,0,31.63,5,1,4443,374,23,1445,0,2601,North East,675647
2018,11,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",110,16,1.84,1.93,5.19,0,7.05,5,0,884,85,78,245,0,476,North East,585708
2018,11,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",332,50,4.99,3.21,16.21,0,25.59,15,1,3264,239,353,675,0,1997,South East,874579
2018,11,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",112,10,2.04,0.27,2.9,0,4.79,1,0,393,94,12,114,0,173,North East,689545
2018,11,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3933,683,106.31,29.33,334.2,0,213.16,35,17,34079,9576,2845,10514,0,11144,South Cent,1304379
2018,11,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",99,26,5.32,0.36,8.66,0,11.66,5,0,1265,263,25,280,0,697,North Cent,639111
2018,11,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",4,1,0,0,0.39,0,0.61,0,0,28,0,0,11,0,17,North East,311549
2018,11,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",61,13,0.12,1.04,10.65,0,1.19,3,0,545,2,37,263,0,243,South Cent,2304580
2018,11,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",430,104,19.64,0.55,55,0,28.82,22,0,7502,1197,14,3774,0,2517,North East,8804190
2018,11,MQ,Envoy Air,LGA,"New York, NY: LaGuardia",1241,368,54.14,7.63,206.95,0.12,99.17,40,11,27644,4563,505,13383,8,9185,North East,8804190
2018,11,MQ,Envoy Air,MIA,"Miami, FL: Miami International",705,120,45.03,3.84,41.35,0,29.77,6,0,6787,3321,435,1399,0,1632,South East,442241
2018,11,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5,1,0.4,0,0.32,0,0.28,0,0,25,10,0,8,0,7,North Cent,429954
2018,11,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5370,931,154.86,39.51,280.24,1.78,454.62,283,2,71570,13753,9103,20016,46,28652,North Cent,2746388
2018,11,MQ,Envoy Air,PHL,"Philadelphia, PA: Philadelphia International",53,18,4.35,0,5.55,0,8.1,4,0,974,262,0,278,0,434,North East,1603797
2018,11,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South East,384959
2018,11,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",689,160,29.93,0.38,107.01,1.12,21.56,1,1,9510,1751,45,5666,37,2011,South East,498715
2018,11,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",378,73,12.44,2.62,44.85,0,13.09,2,0,5108,876,159,3469,0,604,North East,675647
2018,11,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",631,92,16,1.74,50.85,0.78,22.62,3,2,8619,1816,124,4460,43,2176,North East,585708
2018,11,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",232,45,10.52,0.06,26.94,0,7.48,1,0,2907,385,5,1745,0,772,North West,715522
2018,11,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",598,114,20.23,0.68,70.21,0,22.88,1,1,6169,683,210,3206,0,2070,South Cent,1304379
2018,11,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",817,107,29.7,1.19,49.66,0,26.45,3,0,9986,3039,259,3541,0,3147,North Cent,639111
2018,11,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",297,85,7.99,1.16,68.66,1.29,5.9,4,0,6838,1272,52,4724,113,677,North East,311549
2018,11,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1561,297,51.78,2.22,187.24,0.51,55.25,7,0,18483,3400,131,9717,25,5210,South East,182760
2018,11,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",568,97,20.45,0.78,56.08,1,18.68,2,0,6536,1112,202,2946,23,2253,South Cent,2304580
2018,11,NK,Spirit Air Lines,LAS,"Las Vegas, NV: Harry Reid International",1249,162,42.29,4.59,81.77,1.56,31.79,4,0,8682,2549,250,3676,92,2115,South West,641903
2018,11,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",651,96,25.64,0.96,46.92,1.38,21.1,1,3,6426,2424,84,2631,121,1166,South West,3898747
2018,11,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",330,86,9.72,0,71.09,1,4.19,8,2,5418,1006,0,3931,130,351,North East,8804190
2018,11,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",1283,264,43.68,2.28,185.96,2.44,29.63,6,1,15485,2602,175,10176,164,2368,South East,307573
2018,11,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",332,38,9.77,0,19.48,1,7.75,2,0,2718,817,0,1040,142,719,North Cent,429954
2018,11,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",679,119,30.44,1.86,66.21,1,19.49,14,1,10135,2093,98,5095,181,2668,North Cent,2746388
2018,11,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",256,48,11.89,0,22.9,1.1,12.11,0,0,2260,400,0,1120,35,705,North East,1603797
2018,11,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",76,10,1.65,1,5.71,0,1.64,1,0,812,173,65,458,0,116,South West,1608139
2018,11,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",147,19,5.45,0,6,1,6.55,2,0,728,194,0,170,20,344,South West,1386932
2018,11,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",91,11,1.36,0,8.64,0,1,0,0,789,59,0,682,0,48,North West,737015
2018,11,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",574,97,16.92,0.59,63.01,0.94,15.54,3,1,4908,1501,44,2436,77,850,South East,384959
2018,11,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",103,30,8.69,0.57,13.44,0,7.29,3,0,1344,434,54,517,0,339,South East,498715
2018,11,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",81,28,10.32,0.6,5.56,0.41,11.11,0,0,2216,850,80,203,14,1069,South East,689447
2018,11,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North East,585708
2018,11,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7447,1084,254.34,25.84,266.83,3.01,533.98,97,2,64969,19551,2192,8326,75,34825,South East,874579
2018,11,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2351,453,100.05,12.13,95.6,0.47,244.75,50,11,35572,8818,918,4120,14,21702,North East,689545
2018,11,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",108,11,5.06,0,0.59,0,5.35,1,0,315,135,0,13,0,167,North Cent,639111
2018,11,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",159,27,7,0,12.03,0,7.97,0,1,1308,377,0,491,0,440,North East,689545
2018,11,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",84,15,2.81,1.66,4.79,0,5.74,3,0,800,119,102,198,0,381,North East,8804190
2018,11,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",150,43,10.57,0,21.3,0,11.14,3,0,3909,846,0,1381,0,1682,North East,8804190
2018,11,OH,PSA Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",191,38,12.48,0.22,8.18,0,17.11,10,0,3165,997,15,397,0,1756,North Cent,2746388
2018,11,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1150,204,41.08,3.96,67.12,0,91.84,38,6,14750,3081,564,3497,0,7608,North East,1603797
2018,11,OO,SkyWest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1850,529,46.83,42.05,187.87,1.11,251.14,3,2,39550,8047,5104,8845,184,17370,South East,498715
2018,11,OO,SkyWest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",233,29,10.52,0.46,7.48,0.69,9.86,0,3,2230,1060,50,293,74,753,South Cent,961855
2018,11,OO,SkyWest Airlines,BNA,"Nashville, TN: Nashville International",648,177,30.04,10.09,75.13,0,61.74,13,0,12931,3136,2361,2996,0,4438,South East,689447
2018,11,OO,SkyWest Airlines,BOS,"Boston, MA: Logan International",305,90,10.19,24.92,15.81,0.92,38.17,6,0,7716,770,2168,1050,33,3695,North East,675647
2018,11,OO,SkyWest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",236,46,13.38,0,13.86,0,18.76,2,0,2770,973,0,411,0,1386,South East,874579
2018,11,OO,SkyWest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",77,13,2.87,1.23,5.58,0,3.32,3,0,1052,244,283,266,0,259,North East,689545
2018,11,OO,SkyWest Airlines,DEN,"Denver, CO: Denver International",3522,566,120.44,9.95,207.31,1.48,226.81,55,11,45724,19357,1194,7891,35,17247,North West,715522
2018,11,OO,SkyWest Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1128,256,50.23,13.14,110.34,0,82.29,14,3,16584,5836,1294,3821,0,5633,South Cent,1304379
2018,11,OO,SkyWest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",3448,709,119.83,43.37,193,1.73,351.07,22,1,59109,16124,7094,8520,39,27332,North Cent,639111
2018,11,OO,SkyWest Airlines,EWR,"Newark, NJ: Newark Liberty International",132,49,7.91,14.73,19.53,0,6.83,7,0,3492,614,1369,953,0,556,North East,311549
2018,11,OO,SkyWest Airlines,IAD,"Washington, DC: Washington Dulles International",208,43,5.97,0.85,18.98,0.37,16.84,2,1,4347,1708,101,1226,15,1297,North East,689545
2018,11,OO,SkyWest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",596,121,31.23,3.45,60.79,0,25.53,2,0,8511,4438,330,1596,0,2147,South Cent,2304580
2018,11,OO,SkyWest Airlines,JFK,"New York, NY: John F. Kennedy International",238,53,5.81,6.92,21.1,0,19.18,9,1,3681,263,926,876,0,1616,North East,8804190
2018,11,OO,SkyWest Airlines,LAS,"Las Vegas, NV: Harry Reid International",171,26,1.58,1.91,10.8,0.54,11.17,1,0,2120,45,1017,361,13,684,South West,641903
2018,11,OO,SkyWest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2542,331,58,3.4,78.99,1,189.61,6,0,32390,13126,805,3799,18,14642,South West,3898747
2018,11,OO,SkyWest Airlines,LGA,"New York, NY: LaGuardia",976,305,34.74,66.33,79.03,0,124.91,36,2,27829,2756,8554,6155,0,10364,North East,8804190
2018,11,OO,SkyWest Airlines,MDW,"Chicago, IL: Chicago Midway International",287,48,13.38,3.68,18.65,0,12.3,1,0,3358,920,1114,602,0,722,North Cent,2746388
2018,11,OO,SkyWest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3831,605,102.23,30.92,214.02,0.56,257.27,13,1,43344,14083,6068,8635,9,14549,North Cent,429954
2018,11,OO,SkyWest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",5077,1136,170.08,24.06,477.85,0.39,463.61,238,6,95783,28250,5623,26569,27,35314,North Cent,2746388
2018,11,OO,SkyWest Airlines,PHL,"Philadelphia, PA: Philadelphia International",45,13,1.26,3.19,3.01,0,5.53,0,1,859,35,267,282,0,275,North East,1603797
2018,11,OO,SkyWest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",880,71,22.95,0.49,13.71,0.46,33.39,1,0,5997,3445,24,405,33,2090,South West,1608139
2018,11,OO,SkyWest Airlines,SAN,"San Diego, CA: San Diego International",820,96,26.06,0,27.79,1,41.14,5,1,5492,1920,0,776,23,2773,South West,1386932
2018,11,OO,SkyWest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",815,198,17.84,14.91,119.15,0,46.1,4,12,11463,1394,1273,4573,0,4223,North West,737015
2018,11,OO,SkyWest Airlines,SFO,"San Francisco, CA: San Francisco International",3279,1190,75.92,8.25,737.85,0,367.98,51,15,100539,16627,1075,54987,0,27850,South West,873965
2018,11,OO,SkyWest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",3403,399,79.56,18.9,145.31,1.01,154.22,14,5,31070,9429,3585,5378,18,12660,North West,199723
2018,11,OO,SkyWest Airlines,TPA,"Tampa, FL: Tampa International",40,15,2,1.81,2.49,0,8.71,0,1,2368,358,904,120,0,986,South East,384959
2018,11,UA,United Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",358,94,17.36,3.58,41.27,0,31.78,5,0,5062,1059,240,1608,0,2155,South East,498715
2018,11,UA,United Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",587,114,26.42,4.67,34.92,0,47.98,4,2,6793,1474,299,1379,0,3641,South Cent,961855
2018,11,UA,United Air Lines,BNA,"Nashville, TN: Nashville International",348,73,21.24,1.16,19.87,0,30.73,3,0,4939,1638,49,809,0,2443,South East,689447
2018,11,UA,United Air Lines,BOS,"Boston, MA: Logan International",1157,277,54.13,8.46,150.19,0,64.21,17,1,15290,3209,559,6791,0,4731,North East,675647
2018,11,UA,United Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",291,54,11.83,2.79,13.79,0,25.58,3,0,2599,443,261,357,0,1538,North East,585708
2018,11,UA,United Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",75,17,6.94,0,4.44,0,5.63,3,0,965,451,0,220,0,294,South East,874579
2018,11,UA,United Air Lines,DCA,"Washington, DC: Ronald Reagan Washington National",463,96,24.92,1.67,32.74,0,36.67,8,3,5350,1379,152,1188,0,2631,North East,689545
2018,11,UA,United Air Lines,DEN,"Denver, CO: Denver International",5329,768,219.69,22.48,288.5,0,237.34,16,3,46869,15425,1817,9442,0,20185,North West,715522
2018,11,UA,United Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",406,121,18.54,5.56,57.83,0,39.06,9,2,6743,998,389,1993,0,3363,South Cent,1304379
2018,11,UA,United Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",119,20,5.16,1.94,4.56,0,8.34,1,0,1059,233,81,175,0,570,North Cent,639111
2018,11,UA,United Air Lines,EWR,"Newark, NJ: Newark Liberty International",4930,1438,218.11,18.08,888.9,0,312.91,117,17,110352,18480,2342,58376,0,31154,North East,311549
2018,11,UA,United Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",560,132,29.77,2.97,47.38,0,51.88,6,0,7660,1990,165,1658,0,3847,South East,182760
2018,11,UA,United Air Lines,IAD,"Washington, DC: Washington Dulles International",2231,358,109.99,14.69,123.57,0,109.75,9,12,22232,6705,2295,4393,0,8839,North East,689545
